λ,espec_0,espec_1,espec_2,espec_3,espec_4,espec_5,espec_6,espec_7,espec_8,espec_9
1.0300056170940646,-0.01973282134148955,196.25246828716743,97.80467973045499,4025.7620724798853,2105.7885680074087,-18213.864904993614,48223.99018969549,886.1343912845203,-161445.26527340288,297578.81945889525
1.0310475797503162,-0.019651982486115785,195.6141469464968,111.40592603743492,4025.4327114198413,2030.4625113536663,-18395.270096995264,49355.44908036146,8160.352307413784,-152426.0359723998,307330.7670936201
1.032090596465069,-0.019572045640722808,195.01759370480517,117.37626704631728,4017.921731034109,1966.244405854754,-18592.937725925254,50325.97049182424,12604.514001071737,-146166.90075926736,308687.10666197765
1.033134668304618,-0.019493541240660113,194.45735059976167,115.00349808193096,4002.9784659820875,1916.837931129145,-18832.889215471198,51202.534319201935,13505.475794623475,-142679.76863706583,298754.9160852009
1.0341797963363364,-0.01941602326887844,194.02247629875663,95.44793500824252,3971.1977722611973,1887.0310409947017,-19056.40360425273,51509.42254162125,9186.402903093147,-145910.21583624458,275223.01650837297
1.0352259816286775,-0.019338593869224815,193.642319659442,69.67886083518712,3932.4888551201097,1865.074816177427,-19261.27658910335,51516.48172796928,3303.0292097949364,-151121.05338371656,247514.6850986022
1.0362732252511753,-0.019261291484960724,193.39957248196907,28.592997310609057,3877.310653982704,1859.6734719386964,-19416.48279053633,50823.758576753586,-6341.769787482098,-162032.342170501,210613.18827701465
1.0373215282744455,-0.01918266057656427,193.2304896827824,-15.530396615118107,3814.9198612547225,1858.0743476282587,-19476.672001270555,49478.51967220088,-14972.65935095162,-172110.69082703773,177199.85232252695
1.038370891770188,-0.019103906639649434,193.0922923046429,-62.93839860908427,3747.8762567153385,1860.4459517070288,-19498.238648779254,47817.61572072951,-24153.03422975972,-182344.93779163423,142621.25126867925
1.0394213168111848,-0.019023319357809446,192.99927749252856,-108.62550961049676,3676.0405906074366,1862.5644167167109,-19376.99420119669,45340.673237634175,-30342.08157051229,-187801.0380176729,116851.00145383766
1.0404728044713054,-0.01894427400535043,192.74695637848174,-144.54415431041957,3614.3537729148707,1856.4446192697635,-19257.285789919417,43138.050988156545,-35580.139844798665,-186124.79825682018,92595.45593915619
1.041525355825504,-0.018865298294977902,192.42622657817827,-174.3090913607956,3556.639593337118,1845.1870735650114,-19086.74637534985,40797.24093503873,-39050.77173438529,-178958.58396042127,72802.48507563143
1.042578971949823,-0.018790584424452854,191.70272132572558,-179.99087727151894,3526.1389652848297,1811.6174923359135,-18966.856637002784,39429.72854110781,-40699.58701866903,-156351.35636085225,55056.01997146187
1.043633653921393,-0.018716940581905317,190.86718220996144,-178.61722030111747,3503.9066148589714,1767.3855356940926,-18857.848993530555,38369.72506097778,-41381.01376829958,-130938.94493838878,38961.09189609473
1.0446894028184348,-0.01864682969900632,189.7065697951217,-158.0740713212112,3504.207661377762,1702.622191800411,-18800.88541280548,38186.03020235041,-40644.31355558964,-94682.6350089963,24247.98834559851
1.0457462197202587,-0.018577563585744115,188.47366580761076,-132.89762558898607,3512.5499831422903,1617.9642108405073,-18774.768636760247,38492.74000997318,-38685.984787521484,-62865.83180056329,11745.277191976224
1.0468041057072681,-0.018509177353648047,187.16606274290356,-102.88337542965262,3527.592958452972,1522.8225745872135,-18771.099805316262,39142.46227442458,-36115.83347483708,-31367.437250232775,562.7356936583291
1.047863061860959,-0.01844057385939001,185.8841367851066,-73.32640160544085,3545.5559997606065,1406.6168349552422,-18786.881248268848,40143.42186751439,-32161.581539833373,-10557.839155149919,-7189.494814086706
1.0489230892639212,-0.0183709126247242,184.73011008410504,-49.0293108578736,3558.8288122171434,1288.1522478176275,-18804.25989723013,41123.09414104161,-28219.299083505706,657.5207296696185,-11973.320259992219
1.0499841889998398,-0.018300562232597784,183.6536073340785,-27.925416702216385,3570.070608136581,1163.0115043748247,-18825.54343906833,42167.67003842826,-23899.71402143503,3893.1929258398286,-14364.46125279843
1.0510463621534962,-0.01822872897264525,182.79288171204647,-15.210016557972915,3572.706816496692,1044.2756410850166,-18851.505745587296,43103.2988737482,-20496.28094063277,-5515.724862710586,-12509.069175782797
1.052109609810769,-0.01815671951198031,182.00702472698043,-4.558837690349365,3572.8104951549344,934.4872611405888,-18884.095500893833,44023.55630775275,-18090.60286765591,-17541.74560587433,-9115.582275111214
1.0531739330586358,-0.01808403042872749,181.35078085283914,1.5723778450395982,3567.8048259393,833.7482457109724,-18921.90988064585,44875.51872835075,-16721.80035677138,-35648.321731419506,-3250.8617552044852
1.0542393329851727,-0.01801165942681991,180.77596247979835,6.334024373626169,3560.1540213912135,753.763791243468,-18965.79493633519,45689.28457069502,-17388.93384802457,-53224.14225993193,3964.3139299888085
1.0553058106795579,-0.017939285560595604,180.23109301600937,9.959339298019952,3550.678705892561,680.7294449893574,-18995.21394540484,46435.04231121071,-18433.544313621118,-70520.84738082423,11400.044174728086
1.0563733672320705,-0.017867271252265074,179.73486247165994,12.857216014245918,3539.3045354301025,624.4123223526597,-19019.423595615714,47127.62845209467,-20912.500024911307,-86082.75006262744,19412.272755454625
1.0574420037340928,-0.017795591633115417,179.20189602645274,15.744310184727377,3526.202487030388,573.5324614760543,-18982.158481207993,47628.7147455925,-22608.824132446603,-96512.07206038405,25539.402271219526
1.058511721278111,-0.017724136107938028,178.64817112981268,18.720490569863973,3510.759305219568,528.9366008024538,-18904.825375915672,47963.73196678513,-23887.437722397644,-102927.63393916936,30406.00107654115
